C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_08_821.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_08_821.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_08_821.jpg, 0, 0, 0, 7.817004E-05
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_08_922.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_08_922.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_08_922.jpg, 0, 0, 0, 8.100857E-05
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_09_024.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_09_024.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_09_024.jpg, 0, 0, 0, 7.805935E-05
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_09_127.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_09_127.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_09_127.jpg, 0, 0, 0, 7.833452E-05
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_09_228.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_09_228.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_09_228.jpg, 0, 0, 0, 7.821154E-05
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_09_332.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_09_332.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_09_332.jpg, 0, 0, 0, 7.80308E-05
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_09_444.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_09_444.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_09_444.jpg, 0, 0, 0, 7.815299E-05
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_09_545.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_09_545.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_09_545.jpg, 0, 0, 0, 7.797357E-05
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_09_648.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_09_648.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_09_648.jpg, 0, 0, 0, 7.97735E-05
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_09_755.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_09_755.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_09_755.jpg, 0, 0, 0, 7.873056E-05
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_09_856.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_09_856.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_09_856.jpg, 0, 0, 0, 7.815636E-05
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_09_963.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_09_963.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_09_963.jpg, 0, 0, 0, 7.778466E-05
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_10_074.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_10_074.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_10_074.jpg, 0, 0.3308076, 0, 0.348009
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_10_181.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_10_181.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_10_181.jpg, 0, 0.6422514, 0, 0.9455299
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_10_284.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_10_284.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_10_284.jpg, 0, 0.9515582, 0, 1.946741
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_10_394.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_10_394.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_10_394.jpg, 0, 1, 0, 3.337283
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_10_495.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_10_495.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_10_495.jpg, 0, 1, 0, 4.509117
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_10_609.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_10_609.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_10_609.jpg, 0, 1, 0, 5.669845
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_10_709.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_10_709.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_10_709.jpg, 0, 0.751699, 0, 6.597134
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_10_818.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_10_818.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_10_818.jpg, 0, 0.3719183, 0, 7.18506
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_10_923.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_10_923.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_10_923.jpg, -0.0433575, 0.05829316, 0, 7.29984
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_11_028.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_11_028.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_11_028.jpg, -0.3087057, 0, 0, 7.197734
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_11_134.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_11_134.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_11_134.jpg, -0.6764337, 0, 0, 7.014406
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_11_239.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_11_239.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_11_239.jpg, -0.9895545, 0, 0, 6.81939
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_11_345.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_11_345.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_11_345.jpg, -1, 0, 0, 6.69588
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_11_483.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_11_483.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_11_483.jpg, -0.5838571, 0, 0, 6.640855
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_11_589.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_11_589.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_11_589.jpg, -0.318819, 0, 0, 6.587001
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_11_691.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_11_691.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_11_691.jpg, 0, 0, 0, 6.492027
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_11_793.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_11_793.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_11_793.jpg, 0, 0, 0, 6.4259
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_11_913.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_11_913.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_11_913.jpg, 0, 0.1952997, 0, 6.465227
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_12_019.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_12_019.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_12_019.jpg, 0, 0.5122761, 0, 6.919064
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_12_122.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_12_122.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_12_122.jpg, 0, 0.8224179, 0, 7.731479
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_12_224.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_12_224.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_12_224.jpg, 0, 1, 0, 8.848596
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_12_333.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_12_333.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_12_333.jpg, 0, 1, 0, 10.1897
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_12_451.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_12_451.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_12_451.jpg, 0, 1, 0, 11.61371
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_12_555.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_12_555.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_12_555.jpg, -0.0465831, 0.6993166, 0, 12.40635
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_12_661.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_12_661.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_12_661.jpg, -0.3771027, 0.3687969, 0, 12.95042
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_12_767.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_12_767.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_12_767.jpg, -0.6839023, 0.06199743, 0, 12.3239
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_12_876.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_12_876.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_12_876.jpg, -1, 0, 0, 12.11425
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_12_991.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_12_991.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_12_991.jpg, -0.6672976, 0, 0, 12.27248
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_13_087.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_13_087.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_13_087.jpg, -0.3628354, 0, 0, 11.98675
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_13_207.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_13_207.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_13_207.jpg, -0.004892506, 0, 0, 11.83405
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_13_306.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_13_306.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_13_306.jpg, 0, 0, 0, 11.96242
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_13_414.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_13_414.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_13_414.jpg, 0, 0, 0, 11.89245
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_13_516.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_13_516.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_13_516.jpg, 0, 0, 0, 11.29677
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_13_617.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_13_617.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_13_617.jpg, 0, 0.0959064, 0, 11.36965
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_13_723.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_13_723.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_13_723.jpg, 0, 0.4122912, 0, 11.80966
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_13_830.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_13_830.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_13_830.jpg, 0, 0.7209387, 0, 12.18797
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_13_930.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_13_930.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_13_930.jpg, 0, 1, 0, 13.59518
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_14_043.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_14_043.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_14_043.jpg, 0, 1, 0, 14.62967
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_14_149.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_14_149.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_14_149.jpg, 0, 1, 0, 15.60032
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_14_258.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_14_258.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_14_258.jpg, 0, 1, 0, 16.84413
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_14_361.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_14_361.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_14_361.jpg, 0, 1, 0, 18.05008
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_14_464.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_14_464.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_14_464.jpg, 0, 0.6892945, 0, 18.66534
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_14_571.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_14_571.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_14_571.jpg, 0, 0.3705301, 0, 19.05105
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_14_683.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_14_683.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_14_683.jpg, 0, 0.03105674, 0, 19.37271
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_14_790.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_14_790.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_14_790.jpg, 0, 0, 0, 19.16747
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_14_894.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_14_894.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_14_894.jpg, 0, 0, 0, 18.52085
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_15_003.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_15_003.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_15_003.jpg, 0, 0, 0, 18.80923
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_15_105.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_15_105.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_15_105.jpg, 0, 0, 0, 18.12813
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_15_211.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_15_211.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_15_211.jpg, 0, 0.050379, 0, 17.90355
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_15_338.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_15_338.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_15_338.jpg, 0, 0.4305351, 0, 18.14756
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_15_440.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_15_440.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_15_440.jpg, 0, 0.7357635, 0, 19.07272
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_15_542.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_15_542.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_15_542.jpg, 0, 0.4273023, 0, 19.28942
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_15_655.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_15_655.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_15_655.jpg, 0, 0.09032308, 0, 19.30826
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_15_758.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_15_758.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_15_758.jpg, -0.3103335, 0, 0, 19.42198
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_15_885.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_15_885.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_15_885.jpg, -0.6935163, 0, 0, 18.9543
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_16_000.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_16_000.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_16_000.jpg, -1, 0, 0, 18.34305
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_16_260.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_16_260.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_16_260.jpg, -0.5172271, 0, 0, 17.8558
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_16_360.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_16_360.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_16_360.jpg, -0.1965661, 0, 0, 17.68
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_16_467.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_16_467.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_16_467.jpg, -0.0618426, 0, 0, 16.95528
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_16_577.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_16_577.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_16_577.jpg, -0.3924405, 0, 0, 16.71035
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_16_697.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_16_697.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_16_697.jpg, -0.05677773, 0, 0, 17.06425
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_16_806.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_16_806.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_16_806.jpg, 0, 0, 0, 16.86023
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_16_907.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_16_907.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_16_907.jpg, 0, 0, 0, 16.15223
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_17_024.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_17_024.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_17_024.jpg, 0, 0, 0, 15.94927
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_17_138.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_17_138.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_17_138.jpg, 0, 0, 0, 15.7543
C:\Users\HP\Downloads\mini project\track\IMG\center_2024_05_06_18_10_17_246.jpg, C:\Users\HP\Downloads\mini project\track\IMG\left_2024_05_06_18_10_17_246.jpg, C:\Users\HP\Downloads\mini project\track\IMG\right_2024_05_06_18_10_17_246.jpg, 0.3243141, 0, 0, 16.06606
